Customer_ID,Age,Gender,City,Occupation,Monthly_Income,Account_Type,Account_Tenure_Years,Avg_Monthly_Balance,Credit_Score,Number_of_Transactions,Last_Transaction_Days_Ago,Internet_Banking_Active,Mobile_App_Login_Freq,UPI_Transactions,Loan_Applied,Loan_Status,Complaint_Count,Customer_Service_Calls,Debit_Card_Usage,Credit_Card_Utilization,Reward_Points_Used,FD_Investment,Insurance_Product,Salary_Account,Relationship_Manager_Assigned,Competitor_Bank_Usage,Cashback_Offer_Response,Avg_UPI_Spend,Financial_Stress_Score,Digital_Engagement_Score,Product_Holding_Count,Estimated_Churn_Risk,Churn_Status,Retention_Recommendation
102776,39,Female,Pune           ,Salaried  ,71885,Current,1,88119,720,65,96,Yes,5,42,No ,No Loan ,2,5,Low   ,44.84,484,No ,Yes            ,Yes,No ,No ,Rejected,14896.73,15,17,2,25,No             ,Loyalty rewards program         
102777,55,Male  ,Kolkata        ,Government,96216,Savings,2,69727,820,66,30,Yes,15,45,Yes,Rejected,1,4,Medium,10.68,524,No ,Yes            ,No ,No ,Yes,Accepted,11501.72,20,25,2,20,No             ,Provide secured loan offer      
102779,57,Male  ,Hyderabad      ,Salaried  ,42066,Salary ,1,54423,685,47,54,Yes,12,72,No ,No Loan ,1,3,High  ,47.11,393,No ,No             ,No ,Yes,No ,Ignored ,9174.45,27,32,0,10,No             ,Cross-sell FD and insurance     
102780,28,Male  ,Delhi          ,Freelancer,63866,Salary ,12,15277,657,26,5,Yes,7,0,Yes,Approved,4,6,Low   ,14.29,0,No ,Yes            ,Yes,No ,No ,Ignored ,13101.72,62,4,3,15,No             ,Assign priority customer support
102781,54,Female,Kolkata        ,Student   ,84156,Savings,14,41478,788,44,99,Yes,10,28,Yes,Approved,0,3,Low   ,24.05,618,Yes,No             ,Yes,Yes,Yes,Rejected,3286.27,29,16,3,25,No             ,Loyalty rewards program         
102782,38,Female,Bhopal         ,Freelancer,81225,Current,4,34991,662,60,109,Yes,7,29,No ,No Loan ,1,4,High  ,35.68,122,No ,Yes            ,No ,No ,No ,Accepted,8676.71,37,14,1,35,No             ,Cross-sell FD and insurance     
102783,45,Male  ,Kolkata        ,Freelancer,46002,Current,6,62028,657,17,20,Yes,8,48,No ,No Loan ,1,1,Low   ,33.91,283,No ,Yes            ,No ,Yes,No ,Rejected,11807.35,23,21,1,10,No             ,Cross-sell FD and insurance     
102784,44,Male  ,Hyderabad      ,Salaried  ,88731,Salary ,8,46391,730,56,33,Yes,4,39,No ,No Loan ,2,5,Low   ,35.79,50,Yes,No             ,Yes,Yes,No ,Accepted,1787.32,36,15,2,0,No             ,Loyalty rewards program         
102785,59,Female,Chennai        ,Student   ,63314,Savings,10,67017,634,51,46,Yes,6,14,Yes,Approved,1,4,Medium,70.99,832,No ,Yes            ,No ,No ,No ,Accepted,13762.01,21,8,2,0,No             ,Loyalty rewards program         
102786,52,Male  ,Chennai        ,Government,66742,Current,1,50946,832,93,6,Yes,11,17,No ,No Loan ,1,4,Medium,28.8,199,No ,No             ,Yes,No ,No ,Rejected,8516.75,29,13,1,10,No             ,Cross-sell FD and insurance     
102787,24,Female,Mumbai         ,Student   ,102450,Salary ,13,500,448,30,109,Yes,0,57,Yes,Pending ,1,1,High  ,15.51,587,Yes,No             ,Yes,No ,Yes,Rejected,3937.85,54,19,3,70,Yes            ,Send cashback offers            
102788,62,Female,Chennai        ,Freelancer,89735,Current,6,32369,824,61,89,Yes,3,75,No ,No Loan ,1,3,Medium,47.18,800,No ,No             ,Yes,No ,Yes,Accepted,2785.33,38,27,1,35,No             ,Cross-sell FD and insurance     
102789,52,Male  ,Bhopal         ,Business  ,103261,Salary ,14,862,476,29,17,Yes,8,56,Yes,Approved,3,5,Low   ,16.29,384,No ,Yes            ,Yes,No ,Yes,Rejected,8432.93,64,24,3,45,Yes            ,Offer zero-balance upgrade      
102790,32,Male  ,Chennai        ,Government,77804,Savings,1,49577,673,45,73,Yes,16,54,No ,No Loan ,4,6,Low   ,89.57,494,No ,No             ,No ,No ,Yes,Ignored ,14286.37,45,28,0,50,Yes            ,Assign priority customer support
102791,54,Male  ,Pune           ,Student   ,86703,Savings,3,67124,700,47,98,No ,7,53,Yes,Approved,1,2,High  ,41.28,337,No ,Yes            ,Yes,No ,Yes,Accepted,12121.07,21,22,3,25,No             ,Loyalty rewards program         
102792,58,Male  ,Chennai        ,Student   ,67373,Current,8,45053,573,55,37,Yes,7,15,No ,No Loan ,2,5,Medium,42.53,291,No ,Yes            ,Yes,No ,No ,Rejected,6905.62,37,9,2,10,No             ,Loyalty rewards program         
102793,39,Female,Mumbai         ,Government,47304,Current,11,49351,684,29,74,Yes,4,5,No ,No Loan ,4,7,High  ,85.02,653,No ,No             ,Yes,No ,Yes,Accepted,4022.92,45,4,1,50,Yes            ,Assign priority customer support
102794,64,Female,Hyderabad      ,Business  ,68096,Current,9,99523,790,36,93,Yes,7,41,No ,No Loan ,0,1,Low   ,22.51,472,No ,No             ,No ,No ,No ,Accepted,6514.85,0,18,0,35,No             ,Cross-sell FD and insurance     
102795,36,Male  ,Chennai        ,Salaried  ,81909,Current,7,55604,706,54,63,Yes,10,30,No ,No Loan ,1,4,Medium,58.28,238,Yes,No             ,Yes,No ,No ,Accepted,10044.44,27,16,2,25,No             ,Loyalty rewards program         
102797,28,Female,Bhopal         ,Salaried  ,72266,Current,4,22776,672,39,50,Yes,0,41,No ,No Loan ,3,5,Medium,61.04,949,Yes,No             ,No ,Yes,No ,Accepted,5068.18,53,13,1,40,No             ,Send cashback offers            
102798,56,Female,Pune           ,Student   ,97274,Savings,12,34341,659,44,1,Yes,12,24,No ,No Loan ,1,3,Medium,51.65,181,Yes,Yes            ,Yes,No ,Yes,Accepted,12341.9,37,16,3,0,No             ,Loyalty rewards program         
102799,53,Male  ,Delhi          ,Student   ,75722,Current,11,35389,595,42,8,Yes,8,52,No ,No Loan ,3,3,Medium,37.6,836,Yes,Yes            ,Yes,No ,No ,Accepted,13351.84,47,22,3,25,No             ,Assign priority customer support
102800,64,Male  ,Kolkata        ,Freelancer,88905,Salary ,11,55418,727,40,80,Yes,5,0,No ,No Loan ,1,2,High  ,79.45,516,No ,No             ,Yes,No ,Yes,Accepted,2626.18,27,3,1,35,No             ,Cross-sell FD and insurance     
102802,38,Female,Mumbai         ,Student   ,118047,Savings,4,25433,652,15,82,Yes,5,22,No ,No Loan ,3,6,High  ,79.75,514,Yes,Yes            ,Yes,Yes,Yes,Accepted,750.54,52,10,3,40,No             ,Assign priority customer support
102803,39,Male  ,Bhopal         ,Salaried  ,86158,Salary ,5,6238,725,25,14,Yes,16,33,Yes,Approved,1,1,High  ,51.78,530,Yes,Yes            ,Yes,No ,Yes,Rejected,3793.48,51,21,4,20,No             ,Offer zero-balance upgrade      
102806,29,Male  ,Hyderabad      ,Student   ,110382,Salary ,5,61805,700,33,12,Yes,18,9,No ,No Loan ,1,2,High  ,81.96,440,No ,No             ,No ,No ,No ,Ignored ,10887.52,24,15,0,10,No             ,Cross-sell FD and insurance     
102807,35,Male  ,Bhopal         ,Retired   ,72936,Salary ,8,6214,630,42,50,Yes,0,51,No ,No Loan ,2,3,Low   ,27.32,370,Yes,Yes            ,Yes,No ,No ,Ignored ,2795.75,56,17,3,35,No             ,Send cashback offers            
102808,55,Male  ,Mumbai         ,Salaried  ,62322,Salary ,12,19188,594,51,18,Yes,0,0,No ,No Loan ,1,3,Low   ,32.57,64,Yes,No             ,Yes,No ,No ,Accepted,4194.24,45,0,2,25,No             ,Send cashback offers            
102810,32,Male  ,Mumbai         ,Freelancer,59115,Savings,12,79178,843,41,106,Yes,15,9,No ,No Loan ,2,3,Medium,46.94,238,No ,Yes            ,Yes,Yes,No ,Rejected,5732.17,20,13,2,25,No             ,Loyalty rewards program         
102811,22,Male  ,Hyderabad      ,Salaried  ,25266,Savings,1,56586,680,54,115,No ,1,8,Yes,Pending ,2,5,High  ,94.16,194,No ,No             ,Yes,No ,No ,Accepted,13035.9,31,3,2,40,No             ,Send cashback offers            
102812,31,Male  ,Mumbai         ,Government,108267,Current,8,25421,742,26,71,Yes,13,52,Yes,Approved,2,2,Medium,92.56,633,Yes,No             ,Yes,Yes,No ,Accepted,7235.98,47,26,3,25,No             ,Loyalty rewards program         
102813,53,Male  ,Hyderabad      ,Salaried  ,85625,Savings,14,93544,718,36,96,Yes,16,45,Yes,Pending ,1,1,Low   ,51.77,464,Yes,No             ,No ,No ,No ,Accepted,10098.47,8,25,2,25,No             ,Loyalty rewards program         
102814,43,Female,Chennai        ,Student   ,101558,Salary ,4,22398,732,45,98,Yes,13,48,Yes,Approved,1,2,High  ,10.18,524,Yes,No             ,Yes,No ,No ,Ignored ,10901.38,43,24,3,25,No             ,Loyalty rewards program         
102815,25,Male  ,Delhi          ,Retired   ,59530,Savings,11,25327,672,30,115,Yes,24,38,No ,No Loan ,2,2,Medium,15.68,712,Yes,No             ,No ,No ,Yes,Rejected,757.55,47,28,1,35,No             ,Cross-sell FD and insurance     
102816,63,Male  ,Mumbai         ,Freelancer,93356,Current,12,67920,599,55,101,No ,11,38,No ,No Loan ,1,1,Medium,92.89,595,Yes,No             ,Yes,No ,No ,Accepted,10763.36,21,20,2,35,No             ,Loyalty rewards program         
102818,21,Male  ,Pune           ,Salaried  ,33522,Current,2,64316,674,46,116,No ,14,28,No ,No Loan ,1,2,High  ,74.59,462,No ,Yes            ,No ,No ,No ,Ignored ,209.11,22,18,1,35,No             ,Cross-sell FD and insurance     
102820,25,Female,Hyderabad      ,Retired   ,60822,Current,2,5282,587,50,90,Yes,0,39,Yes,Pending ,1,3,Medium,86.78,457,No ,Yes            ,No ,No ,Yes,Accepted,4897.13,52,13,2,70,Yes            ,Send cashback offers            
102821,64,Male  ,Delhi          ,Business  ,92008,Savings,2,54913,637,30,106,Yes,0,54,No ,No Loan ,2,2,High  ,53.5,0,No ,No             ,No ,No ,No ,Accepted,7832.9,32,18,0,50,Yes            ,Send cashback offers            
102822,51,Male  ,Pune           ,Business  ,48321,Savings,8,69263,742,14,62,Yes,8,26,No ,No Loan ,1,1,Low   ,83.81,341,No ,No             ,Yes,Yes,No ,Accepted,8117.13,20,14,1,35,No             ,Cross-sell FD and insurance     
102823,31,Female,Chennai        ,Retired   ,44866,Salary ,11,24676,606,19,53,Yes,1,0,Yes,Approved,0,1,Low   ,92.83,142,No ,Yes            ,Yes,No ,Yes,Rejected,10498.81,37,0,3,15,No             ,Send cashback offers            
102824,58,Male  ,Kolkata        ,Retired   ,54274,Salary ,14,45685,626,48,12,Yes,12,31,No ,No Loan ,3,5,Low   ,14.18,589,No ,Yes            ,No ,No ,Yes,Rejected,11291.99,42,18,1,25,No             ,Assign priority customer support
102825,23,Male  ,Mumbai         ,Salaried  ,26068,Salary ,10,10700,706,62,56,Yes,7,47,No ,No Loan ,0,2,Low   ,45.26,467,Yes,Yes            ,No ,Yes,No ,Accepted,4505.47,44,20,2,0,No             ,Loyalty rewards program         
102827,48,Female,Hyderabad      ,Retired   ,45583,Current,9,17022,767,62,16,No ,15,36,No ,No Loan ,1,2,High  ,56.14,453,No ,No             ,Yes,No ,No ,Ignored ,8507.6,46,22,1,10,No             ,Cross-sell FD and insurance     
102828,42,Female,Chennai        ,Salaried  ,82995,Savings,1,81068,747,39,103,Yes,13,63,No ,No Loan ,1,2,Low   ,64.67,327,No ,No             ,Yes,Yes,Yes,Ignored ,13600.76,14,29,1,35,No             ,Cross-sell FD and insurance     
102829,56,Female,Bangalore      ,Government,49648,Current,12,78932,761,36,46,No ,1,0,No ,No Loan ,2,3,Low   ,54.27,284,No ,Yes            ,No ,No ,No ,Accepted,4551.23,20,0,1,25,No             ,Send cashback offers            
102830,33,Male  ,Bhopal         ,Salaried  ,98325,Salary ,7,12394,656,56,119,Yes,11,34,No ,No Loan ,2,5,Medium,80.74,139,No ,No             ,Yes,Yes,No ,Rejected,6919.96,53,18,1,35,No             ,Cross-sell FD and insurance     
102831,46,Female,Bangalore      ,Business  ,120519,Current,7,42736,700,71,80,Yes,25,0,Yes,Approved,3,3,Medium,31.73,446,No ,No             ,No ,No ,Yes,Ignored ,10604.97,43,16,1,50,Yes            ,Assign priority customer support
102832,64,Male  ,Bangalore      ,Student   ,28784,Salary ,7,46815,666,47,79,No ,7,24,No ,No Loan ,1,3,Medium,27.23,558,Yes,No             ,Yes,No ,Yes,Ignored ,11693.5,31,12,2,25,No             ,Loyalty rewards program         
102833,53,Female,Kolkata        ,Freelancer,128680,Salary ,1,79443,609,1,66,Yes,23,65,No ,No Loan ,0,3,High  ,86.01,666,No ,No             ,No ,No ,Yes,Rejected,9400.12,10,37,0,35,No             ,Cross-sell FD and insurance     
102834,29,Male  ,Delhi          ,Freelancer,62881,Salary ,14,27798,746,41,85,Yes,12,50,No ,No Loan ,0,2,High  ,29.43,268,No ,Yes            ,No ,Yes,No ,Ignored ,4966.41,36,24,1,35,No             ,Cross-sell FD and insurance     
102835,33,Female,Chennai        ,Business  ,56418,Savings,11,10711,521,5,61,Yes,5,83,No ,No Loan ,1,3,Medium,30.18,799,No ,Yes            ,No ,No ,No ,Accepted,2609.77,49,31,1,45,Yes            ,Cross-sell FD and insurance     
102837,31,Male  ,Bangalore      ,Salaried  ,76988,Savings,7,38210,653,46,44,Yes,13,24,Yes,Approved,4,6,Low   ,59.11,489,Yes,No             ,No ,Yes,Yes,Ignored ,4444.77,50,16,2,15,No             ,Assign priority customer support
102838,52,Male  ,Hyderabad      ,Government,55075,Savings,7,56381,652,55,39,Yes,31,35,Yes,Approved,2,5,Low   ,63.43,565,Yes,No             ,No ,No ,No ,Ignored ,5102.47,31,32,2,0,No             ,Loyalty rewards program         
102839,33,Female,Kolkata        ,Student   ,124656,Current,5,39647,645,74,69,No ,11,34,Yes,Approved,2,3,Medium,65.33,358,No ,Yes            ,Yes,No ,No ,Ignored ,4433.86,40,18,3,25,No             ,Loyalty rewards program         
102840,45,Female,Hyderabad      ,Salaried  ,76305,Salary ,14,52926,618,37,108,Yes,13,52,No ,No Loan ,1,2,High  ,12.75,1036,Yes,Yes            ,Yes,Yes,No ,Rejected,5276.14,28,26,3,25,No             ,Loyalty rewards program         
102841,35,Female,Delhi          ,Student   ,58192,Current,6,62516,617,37,118,Yes,4,24,No ,No Loan ,1,1,Low   ,86.99,367,No ,No             ,Yes,No ,No ,Accepted,3745.89,23,10,1,35,No             ,Cross-sell FD and insurance     
102842,53,Female,Bhopal         ,Retired   ,51354,Savings,8,99580,692,64,108,Yes,0,23,Yes,Rejected,4,4,Medium,84.28,540,No ,No             ,Yes,No ,No ,Rejected,8600.19,20,7,2,75,Yes            ,Send cashback offers            
102844,38,Male  ,Delhi          ,Student   ,68273,Salary ,9,1824,632,55,94,Yes,3,26,Yes,Approved,2,3,High  ,36.49,160,Yes,No             ,Yes,No ,No ,Ignored ,8308.27,59,10,3,45,Yes            ,Offer zero-balance upgrade      
102848,53,Male  ,Hyderabad      ,Salaried  ,63848,Current,9,73207,687,35,83,Yes,17,7,Yes,Approved,2,2,Low   ,26.66,652,Yes,No             ,No ,No ,Yes,Ignored ,1142.57,23,13,2,25,No             ,Loyalty rewards program         
102849,37,Female,Pune           ,Salaried  ,119419,Salary ,12,500,771,23,103,Yes,14,19,Yes,Rejected,1,3,Low   ,51.59,911,Yes,No             ,Yes,No ,No ,Ignored ,10980.56,54,15,3,65,Yes            ,Offer zero-balance upgrade      
102850,56,Male  ,Pune           ,Freelancer,67355,Savings,6,500,804,66,43,Yes,19,31,No ,No Loan ,0,0,High  ,23.94,85,No ,No             ,Yes,No ,Yes,Ignored ,1509.36,49,23,1,30,No             ,Offer zero-balance upgrade      
102851,30,Female,Bhopal         ,Freelancer,72090,Salary ,1,50529,613,48,25,Yes,19,45,Yes,Approved,0,0,Low   ,66.03,480,Yes,Yes            ,No ,No ,No ,Rejected,14880.34,24,27,3,0,No             ,Loyalty rewards program         
102852,50,Female,Kolkata        ,Freelancer,56691,Salary ,11,43401,595,52,28,Yes,15,55,No ,No Loan ,2,5,Medium,67.4,444,No ,No             ,No ,Yes,No ,Accepted,9873.93,38,28,0,20,No             ,Cross-sell FD and insurance     
102853,32,Female,Mumbai         ,Retired   ,85916,Current,5,12302,543,78,117,Yes,15,46,Yes,Approved,1,4,Medium,68.08,400,No ,Yes            ,Yes,No ,Yes,Ignored ,8350.23,48,25,3,35,No             ,Loyalty rewards program         
102854,61,Female,Pune           ,Retired   ,54382,Current,11,500,802,84,44,Yes,3,0,No ,No Loan ,2,2,Medium,80.65,559,Yes,Yes            ,Yes,No ,No ,Rejected,13730.24,59,2,3,20,No             ,Offer zero-balance upgrade      
102855,40,Male  ,Bangalore      ,Student   ,91265,Current,8,12244,743,63,60,No ,14,51,Yes,Pending ,0,0,Medium,35.3,284,No ,Yes            ,No ,Yes,Yes,Rejected,3350.97,43,26,2,0,No             ,Loyalty rewards program         
102856,31,Female,Hyderabad      ,Student   ,63321,Savings,1,8591,700,27,47,Yes,7,59,No ,No Loan ,1,2,Low   ,76.97,160,Yes,Yes            ,Yes,Yes,No ,Ignored ,13841.8,50,24,3,20,No             ,Offer zero-balance upgrade      
102857,59,Female,Bhopal         ,Business  ,62431,Savings,7,52448,762,44,77,Yes,10,15,Yes,Approved,2,4,High  ,52.73,315,No ,Yes            ,Yes,No ,No ,Accepted,11857.67,33,11,3,25,No             ,Loyalty rewards program         
102858,45,Male  ,Hyderabad      ,Business  ,60141,Savings,13,66631,636,50,15,Yes,21,37,No ,No Loan ,2,2,High  ,59.32,657,No ,No             ,No ,No ,No ,Ignored ,14679.28,26,26,0,10,No             ,Cross-sell FD and insurance     
102859,35,Male  ,Hyderabad      ,Business  ,61634,Salary ,14,55787,653,32,92,Yes,5,25,Yes,Pending ,1,2,Medium,43.37,811,No ,No             ,No ,Yes,No ,Accepted,11818.4,27,11,1,35,No             ,Cross-sell FD and insurance     
102861,54,Female,Kolkata        ,Salaried  ,68631,Salary ,10,32923,575,39,109,Yes,15,68,Yes,Approved,2,3,High  ,13.55,248,No ,Yes            ,Yes,No ,No ,Rejected,10908.79,43,32,3,35,No             ,Loyalty rewards program         
102862,64,Male  ,Delhi          ,Government,86022,Salary ,5,52210,728,55,90,Yes,15,28,Yes,Approved,3,3,Low   ,67.52,372,Yes,No             ,No ,Yes,No ,Accepted,1281.32,38,19,2,40,No             ,Assign priority customer support
102863,36,Female,Bangalore      ,Student   ,62928,Savings,8,62474,741,40,81,Yes,4,30,No ,No Loan ,1,1,Low   ,11.07,454,Yes,No             ,No ,No ,No ,Ignored ,2973.77,23,12,1,35,No             ,Cross-sell FD and insurance     
102864,42,Female,Pune           ,Government,61213,Current,11,60487,639,33,100,Yes,4,13,No ,No Loan ,0,1,High  ,21.39,0,Yes,Yes            ,No ,No ,Yes,Accepted,8807.55,19,7,2,25,No             ,Loyalty rewards program         
102865,57,Male  ,Mumbai         ,Student   ,87791,Salary ,12,52254,780,8,36,Yes,1,42,No ,No Loan ,2,4,Low   ,47.22,682,No ,No             ,No ,No ,Yes,Rejected,660.34,33,14,0,25,No             ,Send cashback offers            
102866,36,Female,Bangalore      ,Government,46078,Savings,1,24142,736,20,21,Yes,12,62,Yes,Approved,3,4,Medium,77.89,277,No ,No             ,Yes,No ,No ,Accepted,11430.25,52,28,2,15,No             ,Assign priority customer support
102867,47,Female,Chennai        ,Student   ,55666,Salary ,7,1051,557,28,43,No ,14,6,Yes,Approved,1,1,High  ,77.21,473,No ,Yes            ,Yes,Yes,Yes,Ignored ,6836.16,54,11,3,30,No             ,Offer zero-balance upgrade      
102868,61,Male  ,Hyderabad      ,Government,98122,Current,11,68249,783,32,56,Yes,5,50,Yes,Approved,0,3,Medium,85.6,130,No ,Yes            ,Yes,Yes,Yes,Accepted,7888.86,15,20,3,0,No             ,Loyalty rewards program         
102869,35,Male  ,Mumbai         ,Freelancer,41102,Savings,7,44551,677,26,39,Yes,12,20,No ,No Loan ,2,5,Medium,47.58,92,No ,No             ,Yes,Yes,Yes,Rejected,13917.63,37,14,1,10,No             ,Cross-sell FD and insurance     
102870,50,Male  ,Hyderabad      ,Salaried  ,67300,Savings,5,500,671,30,67,Yes,26,59,Yes,Rejected,1,3,Low   ,47.15,361,No ,No             ,Yes,No ,No ,Accepted,3339.72,54,37,2,65,Yes            ,Offer zero-balance upgrade      
102871,55,Male  ,Bhopal         ,Retired   ,78349,Savings,5,500,776,69,73,Yes,3,11,No ,No Loan ,1,3,Medium,32.25,434,No ,No             ,Yes,Yes,Yes,Accepted,754.53,54,5,1,55,Yes            ,Offer zero-balance upgrade      
102872,44,Female,Hyderabad      ,Student   ,52616,Savings,11,118948,778,32,49,Yes,6,27,No ,No Loan ,2,5,High  ,56.85,484,No ,Yes            ,Yes,No ,No ,Rejected,8310.96,0,13,2,0,No             ,Loyalty rewards program         
102873,48,Female,Bhopal         ,Student   ,73243,Current,11,60007,619,22,85,Yes,17,64,No ,No Loan ,2,4,Medium,74.88,0,No ,Yes            ,Yes,Yes,No ,Rejected,14575.71,29,32,2,25,No             ,Loyalty rewards program         
102874,45,Male  ,Delhi          ,Government,83352,Savings,11,48819,660,55,62,Yes,14,76,Yes,Pending ,1,4,Medium,32.58,368,Yes,Yes            ,No ,No ,No ,Accepted,12966.04,30,34,3,25,No             ,Loyalty rewards program         
102875,55,Female,Bangalore      ,Freelancer,105816,Current,12,23635,579,75,1,Yes,11,28,Yes,Approved,2,3,Medium,32.37,80,Yes,No             ,No ,No ,No ,Accepted,5288.84,48,16,2,10,No             ,Loyalty rewards program         
102877,59,Female,Delhi          ,Salaried  ,71385,Savings,3,49436,621,52,113,Yes,17,33,Yes,Rejected,1,2,Medium,46.71,0,Yes,No             ,No ,No ,Yes,Accepted,11511.6,30,22,2,45,Yes            ,Provide secured loan offer      
102878,39,Male  ,Bangalore      ,Government,93360,Savings,6,24180,680,70,53,Yes,2,55,Yes,Rejected,5,7,Medium,68.79,323,No ,No             ,Yes,No ,No ,Rejected,13862.77,62,19,2,50,Yes            ,Send cashback offers            
102879,50,Female,Kolkata        ,Government,80325,Current,6,500,739,17,111,No ,11,38,No ,No Loan ,4,7,High  ,29.46,698,No ,No             ,Yes,No ,No ,Rejected,2116.17,69,20,1,70,Yes            ,Offer zero-balance upgrade      
102880,32,Female,Hyderabad      ,Salaried  ,70177,Savings,4,62598,726,64,87,Yes,22,30,No ,No Loan ,2,3,Medium,91.82,226,No ,No             ,Yes,No ,Yes,Rejected,8470.72,28,24,1,35,No             ,Cross-sell FD and insurance     
102881,25,Female,Delhi          ,Government,42090,Savings,9,34274,754,23,51,No ,12,33,No ,No Loan ,0,1,High  ,58.27,614,No ,No             ,Yes,No ,Yes,Accepted,14293.75,32,19,1,10,No             ,Cross-sell FD and insurance     
102883,52,Female,Kolkata        ,Business  ,24907,Current,3,43716,686,68,60,No ,22,44,No ,No Loan ,1,1,High  ,88.56,311,No ,No             ,Yes,No ,Yes,Ignored ,1138.03,33,29,1,10,No             ,Cross-sell FD and insurance     
102884,32,Male  ,Chennai        ,Retired   ,102290,Current,8,21943,718,73,28,Yes,19,8,No ,No Loan ,1,3,High  ,10.25,461,No ,Yes            ,Yes,No ,Yes,Rejected,10798.96,44,15,2,0,No             ,Loyalty rewards program         
102885,55,Female,Delhi          ,Government,53591,Savings,13,32175,683,24,1,Yes,6,45,Yes,Rejected,0,3,Low   ,86.08,327,No ,No             ,No ,No ,Yes,Accepted,14530.83,33,19,1,30,No             ,Provide secured loan offer      
102888,29,Male  ,Delhi          ,Salaried  ,58447,Current,10,72683,629,52,25,No ,3,11,No ,No Loan ,1,3,High  ,64.05,257,No ,No             ,Yes,Yes,No ,Rejected,13646.22,18,5,1,10,No             ,Cross-sell FD and insurance     
102889,58,Female,Bhopal         ,Government,61061,Salary ,4,20662,788,69,23,Yes,10,33,Yes,Rejected,1,2,Medium,75.94,931,No ,Yes            ,Yes,No ,No ,Rejected,5021.44,44,17,3,20,No             ,Provide secured loan offer      
102891,31,Male  ,Mumbai         ,Student   ,79606,Salary ,1,59626,641,55,1,Yes,15,53,No ,No Loan ,2,4,Medium,88.13,289,No ,No             ,No ,No ,No ,Rejected,5152.54,30,27,0,10,No             ,Cross-sell FD and insurance     
102892,51,Female,Chennai        ,Salaried  ,19239,Current,3,40017,696,18,5,Yes,17,50,No ,No Loan ,1,1,High  ,34.7,347,No ,No             ,Yes,No ,No ,Rejected,967.95,34,28,1,10,No             ,Cross-sell FD and insurance     
102895,31,Female,Delhi          ,Freelancer,94076,Current,8,43031,676,54,7,Yes,17,51,No ,No Loan ,0,2,High  ,87.73,383,No ,No             ,No ,No ,No ,Ignored ,8816.41,28,28,0,10,No             ,Cross-sell FD and insurance     
102896,64,Male  ,Delhi          ,Student   ,21323,Current,12,500,516,1,37,Yes,5,57,No ,No Loan ,1,2,Medium,68.48,498,No ,No             ,Yes,No ,Yes,Accepted,13190.45,54,22,1,40,No             ,Offer zero-balance upgrade      
102897,30,Male  ,Hyderabad      ,Retired   ,68170,Current,13,30110,715,21,4,No ,15,24,Yes,Rejected,1,2,Low   ,63.19,362,No ,Yes            ,Yes,Yes,Yes,Accepted,6258.91,39,18,3,20,No             ,Provide secured loan offer      
102898,56,Male  ,Chennai        ,Freelancer,68924,Current,9,6983,828,1,83,Yes,1,27,Yes,Rejected,0,2,Medium,37.71,357,No ,No             ,Yes,No ,No ,Ignored ,11679.59,46,9,2,80,Yes            ,Send cashback offers            
102899,32,Female,Hyderabad      ,Government,38734,Current,4,80694,632,12,72,Yes,0,30,Yes,Rejected,1,4,Medium,80.42,523,Yes,No             ,Yes,No ,Yes,Ignored ,6653.34,14,10,3,60,Yes            ,Send cashback offers            
102900,42,Male  ,Delhi          ,Retired   ,36014,Salary ,8,500,700,2,98,Yes,9,58,Yes,Pending ,0,2,High  ,89.57,225,Yes,No             ,No ,No ,Yes,Rejected,10999.05,49,25,2,45,Yes            ,Offer zero-balance upgrade      
102901,54,Female,Pune           ,Business  ,92621,Savings,13,49360,638,35,27,Yes,12,34,Yes,Rejected,0,3,Low   ,60.01,424,No ,Yes            ,No ,No ,No ,Ignored ,1937.09,25,19,2,20,No             ,Provide secured loan offer      
102902,64,Male  ,Pune           ,Retired   ,48571,Savings,4,44029,600,20,13,Yes,10,42,Yes,Approved,1,2,Low   ,13.19,131,No ,No             ,Yes,No ,Yes,Ignored ,7472.9,32,20,2,0,No             ,Loyalty rewards program         
102903,41,Female,Bangalore      ,Business  ,86943,Savings,9,58917,571,41,19,Yes,15,3,Yes,Rejected,5,7,High  ,81.2,0,No ,Yes            ,No ,No ,No ,Rejected,12643.81,45,11,2,45,Yes            ,Provide secured loan offer      
102904,28,Male  ,Kolkata        ,Retired   ,84540,Savings,1,27292,723,16,27,Yes,8,15,Yes,Rejected,1,2,Medium,56.64,506,No ,No             ,No ,Yes,Yes,Ignored ,1080.56,41,10,1,30,No             ,Provide secured loan offer      
102905,62,Female,Delhi          ,Student   ,30995,Current,12,5487,768,54,91,Yes,16,14,No ,No Loan ,1,3,High  ,13.32,729,No ,No             ,No ,Yes,No ,Accepted,14700.02,52,15,0,55,Yes            ,Offer zero-balance upgrade      
102906,46,Female,Bhopal         ,Business  ,32662,Savings,5,41454,799,54,112,Yes,0,52,Yes,Rejected,4,6,High  ,85.72,0,Yes,Yes            ,Yes,No ,No ,Ignored ,8549.81,49,17,4,75,Yes            ,Send cashback offers            
102908,31,Male  ,Pune           ,Government,60423,Current,10,44093,840,56,13,Yes,19,27,No ,No Loan ,0,3,Medium,53.44,40,Yes,Yes            ,Yes,No ,No ,Accepted,3790.17,27,21,3,0,No             ,Loyalty rewards program         
